claim_id,gold_label,verdict,generated_explanation,gold_reason,factual_consistency,verdict_alignment,completeness,vietnamese_clarity,no_hallucination,overall_score,pass_label,judge_feedback,judge_error
1115,supported,REFUTED,"Thông tin về người điều khiển xe, nạn nhân tử vong và số người bị thương trong vụ tai nạn liên hoàn bị mâu thuẫn trực tiếp bởi một nguồn tin khác.","Claim này được đánh giá là supported vì văn bản đã mô tả chi tiết và cụ thể về hậu quả vụ tai nạn, bao gồm số người bị thương nhẹ và trường hợp tử vong của chị H T T T.",2,1,2,4,4,2.6,fail,"Giải thích không nhất quán với sự thật trong lý do vàng, vì nó mâu thuẫn với thông tin đã được xác nhận. Hơn nữa, nó không hỗ trợ cho phán quyết của mô hình, dẫn đến sự không đầy đủ trong việc giải thích lý do tại sao tuyên bố bị bác bỏ.",
1111,refuted,REFUTED,"Phúc Sinh áp dụng tiêu chuẩn ISO 14064-1 để đo lường và quản lý phát thải khí nhà kính, không phải ISO 9001 như tuyên bố.","Claim này bị đánh giá là refuted vì văn bản và hình ảnh đều chỉ ra Phúc Sinh áp dụng tiêu chuẩn ISO 14064-1 cho việc kiểm kê khí nhà kính, trong khi ISO 9001 là một tiêu chuẩn hoàn toàn khác về quản lý chất lượng.",5,5,4,5,5,4.8,pass,"Giải thích chính xác và rõ ràng, phù hợp với lý do vàng. Tuy nhiên, có thể mở rộng thêm một chút về sự khác biệt giữa ISO 9001 và ISO 14064-1 để tăng tính đầy đủ.",
1120,supported,SUPPORTED,"Công an phường Hai Bà Trưng (TP Hà Nội) đã nhận tin trình báo từ anh C về việc mẹ anh là bà N bị bạo hành, với các dấu hiệu thương tích rõ ràng và bằng chứng từ camera gia đình.","Claim này được đánh giá là supported vì văn bản trực tiếp nêu rõ Công an phường Hai Bà Trưng đã nhận được tin trình báo của anh C về bà N, các hình ảnh phù hợp với bối cảnh vụ việc và kiến thức chung về thẩm quyền của cơ quan công an.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với các thông tin trong lý do vàng và không mâu thuẫn với bối cảnh của tuyên bố. Nó hỗ trợ phán quyết của mô hình một cách hợp lý và rõ ràng. Tuy nhiên, có thể bổ sung thêm thông tin về thẩm quyền của cơ quan công an để hoàn thiện hơn.",
1118,nei,NEI,"Nguyễn Thị Thanh Ngọc đã gây tai nạn làm nhiều người bị thương và tử vong. Tuy nhiên, không có thông tin nào về tổng số tiền bồi thường thiệt hại là 500 triệu đồng.","Claim này được đánh giá là nei vì thông tin về tổng số tiền bồi thường thiệt hại không được đề cập trong bất kỳ nguồn nào được cung cấp (văn bản, hình ảnh hoặc kiến thức bên ngoài).",4,5,4,5,5,4.6,pass,"Giải thích phù hợp với các tiêu chí đánh giá. Nó nêu rõ rằng không có thông tin về số tiền bồi thường, điều này hỗ trợ cho phán quyết NEI. Nội dung rõ ràng và không có thông tin không chính xác.",
1114,supported,SUPPORTED,"Nguyễn Thị Thanh Ngọc đã bị khởi tố và bắt tạm giam với tội danh “Vi phạm quy định về tham gia giao thông đường bộ” sau vụ tai nạn tại ngã tư Thủ Đức, theo thông tin từ cơ quan chức năng.","Claim này được đánh giá là supported vì cả văn bản chính và thông tin bổ sung đều xác nhận rõ ràng việc Nguyễn Thị Thanh Ngọc đã bị khởi tố và tạm giam với tội danh cụ thể, hình ảnh cũng cho thấy cô đang có mặt tại cơ quan công an để làm việc.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với thông tin trong lý do vàng, hỗ trợ cho phán quyết của mô hình và rõ ràng, dễ hiểu.",
1113,nei,NEI,Thông tin về thời hạn hiệu lực 5 năm và ngày bắt đầu hiệu lực 16 tháng 10 năm 2025 của chứng nhận ISO 14064-1 cho Phúc Sinh không được đề cập trong bằng chứng.,"Claim này được đánh giá là nei vì văn bản không cung cấp thông tin về thời hạn hiệu lực của chứng nhận. Mặc dù hình ảnh có ngày '16.10.2025', nhưng không rõ đây là ngày bắt đầu, ngày kết thúc hay một mốc thời gian khác liên quan đến hiệu lực chứng nhận.",4,5,4,5,5,4.6,pass,"Giải thích phù hợp với các tiêu chí đánh giá. Nó nêu rõ rằng thông tin về thời hạn hiệu lực không có trong bằng chứng, đồng thời hỗ trợ kết luận NEI một cách hợp lý. Ngôn ngữ rõ ràng và không có thông tin không xác thực.",
1121,supported,SUPPORTED,"Thông tin cho biết anh C phát hiện mẹ mình có vết thâm tím ở tai, mắt phải và trán sưng đỏ vào ngày 10 tháng 01 năm 2026, khớp hoàn toàn với yêu cầu.","Claim này được đánh giá là supported vì văn bản cung cấp thông tin chi tiết về các vết thương và thời điểm anh C phát hiện ra chúng, kiến thức chung cũng xác nhận những vết thương này có thể là do bạo hành.",5,5,4,5,5,4.8,pass,"Giải thích cung cấp thông tin chính xác và rõ ràng về các vết thương của bà N, phù hợp với yêu cầu của tuyên bố. Tuy nhiên, có thể bổ sung thêm lý do tại sao những vết thương này có thể liên quan đến bạo hành để hoàn thiện hơn.",
1116,refuted,REFUTED,"Thông tin cho biết Nguyễn Thị Thanh Ngọc đã lái xe ô tô trên đường Võ Nguyên Giáp, nhưng xe của cô đã va chạm với 10 xe mô tô, không phải 5 xe như tuyên bố.","Claim này bị đánh giá là refuted vì văn bản nêu rõ Nguyễn Thị Thanh Ngọc đã va chạm vào '10 xe mô tô' chứ không phải 5, và các xe mô tô này đang 'dừng chờ đèn đỏ' chứ không phải đang di chuyển.",5,5,4,5,5,4.8,pass,"Giải thích cung cấp thông tin chính xác về số lượng xe mô tô và tình huống va chạm, phù hợp với lý do vàng. Nội dung rõ ràng và không có thông tin không hỗ trợ.",
1117,refuted,REFUTED,"Nguyễn Thị Thanh Ngọc đã gây tai nạn giao thông, nhưng kết quả kiểm tra cho thấy cô có nồng độ cồn trong hơi thở là 0.664mg/L, trái ngược với thông tin không có nồng độ cồn.","Claim này bị đánh giá là refuted vì văn bản xác nhận rõ ràng nồng độ cồn của Nguyễn Thị Thanh Ngọc là 0.664mg/L khí thở, trái ngược với tuyên bố không có nồng độ cồn.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với lý do vàng, hỗ trợ cho phán quyết của mô hình và rõ ràng, dễ hiểu.",
1125,nei,NEI,"Thông tin về việc bà N được giám định thương tích có được đề cập, nhưng không có chi tiết nào về thời gian giám định như 9 giờ sáng ngày 14 tháng 01 năm 2026.","Claim này được đánh giá là nei vì văn bản, hình ảnh và các nguồn bên ngoài đều không cung cấp thông tin chi tiết về thời gian và ngày cụ thể của việc giám định thương tích cho bà N.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với lý do vàng và không mâu thuẫn với bối cảnh của tuyên bố. Nó cung cấp thông tin rõ ràng về việc thiếu chi tiết thời gian cụ thể, mặc dù có thể mở rộng thêm về lý do tại sao không có thông tin đó.",
1119,nei,NEI,"Không có thông tin nào được cung cấp để xác minh năm sinh, tình trạng giấy phép lái xe hay việc Nguyễn Thị Thanh Ngọc có gây tai nạn hay không.","Claim này được đánh giá là nei vì văn bản đã chỉ rõ Nguyễn Thị Thanh Ngọc sinh năm 1984, không phải 1980, và không có bất kỳ thông tin nào về tình trạng giấy phép lái xe của cô ấy được đề cập trong các nguồn cung cấp.",4,5,3,5,5,4.4,pass,"Giải thích phù hợp với các yếu tố trong lý do vàng, mặc dù không hoàn toàn đầy đủ về thông tin cụ thể, nhưng vẫn giữ được tính nhất quán và rõ ràng.",
1124,nei,NEI,"Bằng chứng xác nhận người giúp việc có hành vi bạo hành bà N, nhưng không cung cấp thông tin về danh tính, tên Trần Thị Bình hay năm sinh 1990 của người này.","Claim này được đánh giá là nei vì văn bản, hình ảnh và các nguồn công khai đều không cung cấp thông tin về tên và năm sinh cụ thể của người giúp việc.",4,5,4,5,5,4.6,pass,"Giải thích phù hợp với các yếu tố trong lý do vàng, không mâu thuẫn với thông tin và rõ ràng.",
1128,refuted,REFUTED,"Mức phạt tiền cho người điều khiển xe ô tô có nồng độ cồn từ 50mg đến 80mg/100ml máu là từ 18.000.000 đồng đến 20.000.000 đồng, không phải từ 6.000.000 đồng đến 8.000.000 đồng.","Claim này bị đánh giá là refuted vì mức phạt tiền thực tế cho người điều khiển xe ô tô ở mức nồng độ cồn này là từ 18.000.000 đồng đến 20.000.000 đồng, cao hơn đáng kể so với mức từ 6.000.000 đồng đến 8.000.000 đồng được nêu trong claim.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn chính xác và rõ ràng, phù hợp với lý do vàng và không có thông tin sai lệch.",
1122,refuted,REFUTED,Anh C không trực tiếp chứng kiến vụ bạo hành mà phát hiện ra sự việc sau đó qua camera gia đình.,"Claim này bị đánh giá là refuted vì văn bản rõ ràng chỉ ra anh C phát hiện hành vi bạo hành thông qua việc kiểm tra camera an ninh của gia đình, chứ không phải trực tiếp chứng kiến.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với lý do vàng và không có mâu thuẫn với thông tin trong tuyên bố. Nó rõ ràng và dễ hiểu, nhưng có thể mở rộng thêm một chút về lý do tại sao tuyên bố bị bác bỏ.",
1123,refuted,REFUTED,"Vụ việc bà N bị bạo hành xảy ra tại nhà riêng của bà ở ngõ 190 Lò Đúc, không phải tại một viện dưỡng lão như thông tin đã nêu.","Claim này bị đánh giá là refuted vì cả văn bản và hình ảnh đều xác nhận vụ việc xảy ra tại nhà riêng của bà N ở ngõ 190 Lò Đúc, không phải tại một viện dưỡng lão.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với lý do vàng, hỗ trợ cho phán quyết của mô hình và rõ ràng, dễ hiểu.",
1130,nei,REFUTED,"Nghị định 168/2024/NĐ-CP được ban hành vào ngày 27 tháng 12 năm 2024, không phải ngày 15 tháng 12 năm 2024 như tuyên bố.","Claim này được đánh giá là nei vì văn bản không chứa bất kỳ thông tin nào về việc tổ chức họp báo hoặc ngày ban hành cụ thể của nghị định, và không có nguồn bên ngoài nào xác nhận thông tin này.",2,3,2,4,3,2.8,fail,"Giải thích không nhất quán với sự thật vì ngày ban hành nghị định không phải là ngày 15 tháng 12 năm 2024, và không đề cập đến việc không có thông tin về họp báo. Điều này dẫn đến việc không hỗ trợ cho phán quyết của mô hình.",
1126,supported,SUPPORTED,Người điều khiển xe máy có nồng độ cồn trong giới hạn nêu trên sẽ bị phạt tiền từ 2.000.000 đến 3.000.000 đồng và bị trừ 04 điểm giấy phép lái xe theo quy định.,"Claim này được đánh giá là supported vì thông tin được trích dẫn trực tiếp và đầy đủ từ văn bản, mô tả chính xác mức phạt và điểm bị trừ đối với người điều khiển xe máy ở mức nồng độ cồn thấp nhất.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với thông tin trong lý do vàng, hỗ trợ cho phán quyết của mô hình. Nội dung rõ ràng, tự nhiên và không có thông tin không chính xác.",
1127,supported,SUPPORTED,"Nghị định 168/2024/NĐ-CP quy định xử phạt vi phạm hành chính giao thông đường bộ và trừ điểm giấy phép lái xe sẽ có hiệu lực từ ngày 01/01/2025, đúng như thông tin đã nêu.","Claim này được đánh giá là supported vì văn bản đã chỉ ra cụ thể tên nghị định và ngày có hiệu lực, cung cấp thông tin chính xác về thời điểm áp dụng các quy định mới.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với thông tin trong lý do vàng, hỗ trợ cho phán quyết của mô hình. Nội dung rõ ràng, tự nhiên và không có thông tin không chính xác.",
1131,nei,NEI,Không có thông tin nào được cung cấp để xác minh số liệu về vi phạm nồng độ cồn năm 2023.,"Claim này được đánh giá là nei vì văn bản không cung cấp bất kỳ số liệu thống kê nào về các trường hợp vi phạm nồng độ cồn trong năm 2023, và không có nguồn bên ngoài nào đáng tin cậy xác nhận con số này.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với lý do vàng, nêu rõ sự thiếu thông tin để xác minh số liệu. Tuy nhiên, có thể mở rộng thêm về lý do tại sao không có thông tin đáng tin cậy.",
1135,refuted,REFUTED,"Công an phường Phú Diễn đã cùng Công an xã Đại Thanh tìm thấy cháu V trên đường 70, chứ không phải chỉ riêng Công an xã Đại Thanh.","Claim này bị đánh giá là refuted vì văn bản rõ ràng nêu bật sự phối hợp giữa Công an phường Phú Diễn và Công an xã Đại Thanh trong việc tìm thấy cháu V, trái ngược với tuyên bố chỉ có Công an xã Đại Thanh chịu trách nhiệm và thực hiện việc tìm kiếm.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với lý do vàng, hỗ trợ cho phán quyết của mô hình và rõ ràng, dễ hiểu.",
